john,brooke,taegyoon,status_text,status_extended_text,quote_status_text,quote_status_extended_text,status_is_retweet,status_is_quote,status_reply_to_status_id,status_reply_to_user_id,status_reply_to_screen_name,user_id,user_screen_name,user_created_at,user_favourites_count,user_followers_count,user_friends_count,user_status_count,status_id,status_created_at,status_favorite_count,status_retweet_count,status_quote_count,status_reply_count,quote_user_id,quote_user_screen_name,quote_user_created_at,quote_user_favourites_count,quote_user_followers_count,quote_user_friends_count,quote_user_status_count,quote_status_id,quote_status_created_at,quote_status_reply_to_status_id,quote_status_reply_to_user_id,quote_status_reply_to_screen_name,quote_status_favorite_count,quote_status_retweet_count,quote_status_quote_count,quote_status_reply_count,retweet_user_id,retweet_user_screen_name,retweet_user_created_at,retweet_user_favourites_count,retweet_user_followers_count,retweet_user_friends_count,retweet_user_status_count,retweet_status_id,retweet_status_created_at,retweet_status_text,retweet_status_extended_text,retweet_status_reply_to_status_id,retweet_status_reply_to_user_id,retweet_status_reply_to_screen_name,retweet_status_favorite_count,retweet_status_retweet_count,retweet_status_quote_count,retweet_status_reply_count
3,2,2,@ahazard @RepJasonCrow @coloradodems @realDonaldTrump Well he could set the tone of weakness like governors &amp; mayor… https://t.co/zgktXAZVTr,@ahazard @RepJasonCrow @coloradodems @realDonaldTrump Well he could set the tone of weakness like governors &amp; mayors have across this country or he could take a stance that I’m gonna protect citizens of this country. the governors chose the latter and let these terrorists burn their cities.,NA,NA,0,0,1.27E+18,142172752,ahazard,4885775190,MilesRolfe,Wed Feb 10 02:33:54 +0000 2016,78,80,139,4511,1.27E+18,Tue Jun 02 02:36:37 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"Hey, it'd be really cool if one or both of the two major parties decided to maybe wanted to try doing something abo… https://t.co/O29aywDHgM","Hey, it'd be really cool if one or both of the two major parties decided to maybe wanted to try doing something about Trump going full ""Execute Order 66"" on us.

But I suppose that's just me being too radical left or something.",NA,NA,0,0,,,,1.11E+18,brendan_preface,Fri Mar 29 21:58:11 +0000 2019,2677,35,298,1221,1.27E+18,Wed Jun 03 21:25:26 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,First the NCAA tourney and ACC tourneys and now this! Wtf @NC_Governor “You are trash man” The great state of NC de… https://t.co/VxsoEfcoVU,First the NCAA tourney and ACC tourneys and now this! Wtf @NC_Governor “You are trash man” The great state of NC deserves to have this 2020 Republican National convention here,"...millions of dollars, and jobs, for the State. Because of @NC_Governor, we are now forced to seek another State t… https://t.co/SllwrujMjp","...millions of dollars, and jobs, for the State. Because of @NC_Governor, we are now forced to seek another State to host the 2020 Republican National Convention.",0,1,,,,341781535,TylerWharton_10,Sun Jul 24 23:23:15 +0000 2011,23211,471,574,28977,1.27E+18,Wed Jun 03 01:12:05 +0000 2020,0,0,0,0,25073877,realDonaldTrump,Wed Mar 18 13:46:38 +0000 2009,4,81584980,46,52295,1.27E+18,Wed Jun 03 01:06:33 +0000 2020,1.27E+18,25073877,realDonaldTrump,6152,1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@RepMattGaetz @Twitter I particularly enjoyed the latest episode of your podcast, sir! Black Lives Matter needs to… https://t.co/gpPsajNncQ","@RepMattGaetz @Twitter I particularly enjoyed the latest episode of your podcast, sir! Black Lives Matter needs to be deemed a terrorist organization. Not just Antifa. Twitter needs to know their place! Power has gone completely to it's big head!",NA,NA,0,0,1.27E+18,8.19E+17,RepMattGaetz,388456195,2011Africa,Mon Oct 10 19:35:08 +0000 2011,32,0,6,2,1.27E+18,Wed Jun 03 05:04:43 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,@realDonaldTrump Declare BLM a terrorist organization.  Kick Jared out of the White House.,NA,NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,170417480,pr11230ksua,Sat Jul 24 19:43:17 +0000 2010,139652,851,1764,8024,1.27E+18,Tue Jun 02 01:10:38 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,@Fayez_V12 @Baligubadle1 @realDonaldTrump @CNN ❤️🇺🇸 :) come back to your sand and death land idiot.,NA,NA,NA,0,0,1.27E+18,8.78E+17,Fayez_V12,4591443682,kevin_mehr,Thu Dec 24 17:25:19 +0000 2015,11936,826,548,3573,1.27E+18,Sun May 31 13:37:49 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,‘Law and order’: Watch Trump take the racist killing of a black man by white cops and turn it into a race war | Raw… https://t.co/364G8QnQAY,‘Law and order’: Watch Trump take the racist killing of a black man by white cops and turn it into a race war | Raw Story https://t.co/dvc4ZDYzs0 via rawstory,NA,NA,0,0,,,,1345908181,t4154kr,Fri Apr 12 03:41:14 +0000 2013,41770,227,237,27466,1.27E+18,Sat May 30 21:21:24 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,President Obama worked hard during his presidency to stoke the race war. He still hasn't quit. Eric Garner was kill… https://t.co/BiK2J7cq7w,"President Obama worked hard during his presidency to stoke the race war. He still hasn't quit. Eric Garner was killed by police during Obama's presidency. He fixed NOTHING &amp; blames Trump. Obama wants you divided so you attack each other and miss the true target.
#takeobamalive",NA,NA,0,0,,,,1.25E+18,PleiadianK,Sat Apr 25 22:24:55 +0000 2020,637,82,228,304,1.27E+18,Wed Jun 03 21:23:43 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,1,@MarshaBlackburn @NYCMayor The USA needs more prisons!  Execute the violent repeat offenders.,NA,NA,NA,0,0,1.27E+18,278145569,MarshaBlackburn,8.93E+17,tonybluewink,Wed Aug 02 17:01:46 +0000 2017,8161,783,790,256,1.27E+18,Thu Jun 04 02:05:37 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,1,@dbongino Every @realDonaldTrump supporter can add #ObamaGate to every tweet they make today. Don’t let riots drown… https://t.co/Zl3MsccRl2,"@dbongino Every @realDonaldTrump supporter can add #ObamaGate to every tweet they make today. Don’t let riots drown out the very important hearings starting today. #FakeNews won’t highlight this. We have to do it ourselves. @realDonaldTrump @TheJusticeDept #MAGA

https://t.co/XtQ4XR5p60","It’s Wednesday June 3rd, 2020 and Barack Obama was the most corrupt President in US history. 
#Obamagate",NA,0,1,1.27E+18,232901331,dbongino,8.78E+17,realTrumpshaker,Fri Jun 23 06:34:59 +0000 2017,41560,11798,11792,9707,1.27E+18,Wed Jun 03 12:25:55 +0000 2020,0,0,0,0,232901331,dbongino,Sat Jan 01 17:50:03 +0000 2011,60380,1834694,680,63890,1.27E+18,Wed Jun 03 09:35:00 +0000 2020,,,,29982,9088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@IslesRW Someone hiding in the basement stating “start looting, start shooting” is the problem. Compared to being i… https://t.co/kZrA8TJ7QR","@IslesRW Someone hiding in the basement stating “start looting, start shooting” is the problem. Compared to being in public and using his platform to try to end this.

My opinion: my dog is a better politician than Trump is.",NA,NA,0,0,1.27E+18,61103654,IslesRW,455850061,JohnnyCJordan,Thu Jan 05 15:52:46 +0000 2012,46157,225,408,4027,1.27E+18,Mon Jun 01 17:58:42 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@realDonaldTrump It’s very easy to shut down your account. Even you can do it.  Give it a shot. Please.  #UNFIT,NA,"""There's nothing I'd rather do than get rid of my whole Twitter account,"" the president said. https://t.co/bXPinnyRam",NA,0,1,,25073877,realDonaldTrump,1.18E+18,fjd_ms,Fri Oct 04 19:03:21 +0000 2019,4014,25,97,2520,1.27E+18,Fri May 29 03:40:40 +0000 2020,0,0,0,0,14511951,HuffPost,Thu Apr 24 14:07:28 +0000 2008,1221,11483580,5661,559478,1.27E+18,Fri May 29 00:06:31 +0000 2020,,,,1187,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@HarryTrue4 @rani_yachts @deejsr @garcost48 @GreggJarrett @realDonaldTrump Do you eat meat? If you kill a chicken,… https://t.co/reSyyStqH7","@HarryTrue4 @rani_yachts @deejsr @garcost48 @GreggJarrett @realDonaldTrump Do you eat meat? If you kill a chicken, is that murder? Again, by your definition, different DNA constitutes as murder... Humans are mammals. We are not unique amongst the ecosystem.

Many scientists disagree with your interpretation of life. I can't convince you so I'm stopping.",NA,NA,0,0,1.27E+18,1.00E+18,HarryTrue4,1.27E+18,TheMarder,Wed May 27 15:53:59 +0000 2020,27,13,37,82,1.27E+18,Thu May 28 19:23:04 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,@KeithLandgrebe Ok then  can we have a recount and have Warren take over for Biden.  Let Warren and Biden debate on… https://t.co/lNT8VYpO1z,@KeithLandgrebe Ok then  can we have a recount and have Warren take over for Biden.  Let Warren and Biden debate one and one and watch her destroy him,NA,NA,0,0,1.27E+18,129848007,KeithLandgrebe,87366442,JGKline,Wed Nov 04 04:50:45 +0000 2009,187,121,489,15740,1.27E+18,Wed Jun 03 14:43:37 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,@RonCCole @JenniferJJacobs The highest levels of the military run the country if the shit hits the fan they rule ov… https://t.co/9bkyrADbcj,@RonCCole @JenniferJJacobs The highest levels of the military run the country if the shit hits the fan they rule over trump here before him here after he’s gone he can’t beat the joint chiefs of staff  that’s his wall,NA,NA,0,0,1.27E+18,237178630,RonCCole,8.71E+17,scottie_ulon,Fri Jun 02 20:45:23 +0000 2017,10574,91,595,8520,1.27E+18,Thu Jun 04 17:07:34 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,Share &amp; download all files from the link provided on thread before they remove it. #OpDeathEaters #DonaldTrump… https://t.co/XRM2Ncubbo,Share &amp; download all files from the link provided on thread before they remove it. #OpDeathEaters #DonaldTrump #Anonymous #Anonymousisback,"This is huge, paperwork showing @realDonaldTrump has had sexual relations with minors.  1994 and he knew she was 13… https://t.co/xe5cLp1tbF","This is huge, paperwork showing @realDonaldTrump has had sexual relations with minors.  1994 and he knew she was 13 years old. @YourAnonCentral . . https://t.co/kvmsYbzxJT",0,1,,,,2297760185,LoveChelji,Wed Jan 22 18:03:03 +0000 2014,80399,9743,521,294,1.27E+18,Sun May 31 09:04:03 +0000 2020,0,0,0,0,2297760185,LoveChelji,Wed Jan 22 18:03:03 +0000 2014,80399,9743,521,293,1.27E+18,Sun May 31 08:54:12 +0000 2020,1.27E+18,2297760185,LoveChelji,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@BarackObama
 
@realDonaldTrump
 
@WhiteHouse

Obama vs Trump

Americans need peace not war against our people.
The… https://t.co/2K5yQAvbVm","@BarackObama
 
@realDonaldTrump
 
@WhiteHouse

Obama vs Trump

Americans need peace not war against our people.
The killing needs to stop and prosecute the other officers for murder. https://t.co/TwekUZYPkt",NA,NA,0,0,,813286,BarackObama,2891801029,MichelleLeeYou1,Thu Nov 06 04:42:03 +0000 2014,1762,33,300,261,1.27E+18,Mon Jun 01 21:22:04 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,This is how democracy dies:,NA,"Let’s be very clear:

Trump is bullying social media companies to spread his lies, hate and conspiracies to win the… https://t.co/EOaoOpJBRZ","Let’s be very clear:

Trump is bullying social media companies to spread his lies, hate and conspiracies to win the election. 

Zuckerberg rushes to Fox to say Facebook is happy to help. 

This is how democracy dies.

https://t.co/kpB3EkpAcH",0,1,,,,25813888,friendscb,Sun Mar 22 12:50:50 +0000 2009,1120,3705,1717,4379,1.27E+18,Thu May 28 16:16:44 +0000 2020,0,0,0,0,4185877812,SachaBaronCohen,Tue Nov 10 03:13:00 +0000 2015,26,365290,12,106,1.27E+18,Thu May 28 15:25:20 +0000 2020,,,,3463,1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@belgique93 @SpeakerPelosi @POTUS Don't call out to @SpeakerPelosi she up to her neck in this. They all are. The le… https://t.co/6yV9QiaEFQ,"@belgique93 @SpeakerPelosi @POTUS Don't call out to @SpeakerPelosi she up to her neck in this. They all are. The leftist socialist globalist dem party!
They've had this planned on the back burner if all else failed. This is their desperate final play.
This was the ""insurance plan""",NA,NA,0,0,1.27E+18,4264340188,belgique93,1.24E+18,mnu_mna,Tue Mar 17 00:30:58 +0000 2020,8736,123,213,6653,1.27E+18,Sun May 31 03:35:07 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,Typical #MindlessDNCZombies trying to destroy our Freedoms just bc Trump won. This isn't a #BLM moment anymore...it… https://t.co/TsqEE7szD5,Typical #MindlessDNCZombies trying to destroy our Freedoms just bc Trump won. This isn't a #BLM moment anymore...its way beyond that!,@Inevitable_ET https://t.co/HSPhTa0zVS https://t.co/99lBbOxExV,NA,0,1,,,,8.87E+17,tradermark017,Mon Jul 17 18:00:23 +0000 2017,14558,20680,20712,42733,1.27E+18,Sun May 31 20:47:41 +0000 2020,0,0,0,0,1.24E+18,_WhiteRabbitt_,Sun Mar 29 21:03:04 +0000 2020,6648,9873,1422,7736,1.27E+18,Sun May 31 20:13:24 +0000 2020,1.27E+18,1886468286,Inevitable_ET,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,President Trump is absolutely correct. India deserves to be in G7 team. India is one of the biggest EM and has surp… https://t.co/yPOUfu1q3X,"President Trump is absolutely correct. India deserves to be in G7 team. India is one of the biggest EM and has surpassed several economies listed in G7
https://t.co/ho7yaleoOf",NA,NA,0,0,,,,606270599,JaiHindKB,Tue Jun 12 12:16:31 +0000 2012,2784,463,1144,5877,1.27E+18,Sun May 31 06:53:41 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@SenTedCruz Which did you spend most of the time talking about? We know! Giving short shrift to the killing.,NA,NA,NA,0,0,1.27E+18,1074480192,SenTedCruz,1.24E+18,truthma80918389,Sat Mar 14 22:30:13 +0000 2020,486,4,93,2390,1.27E+18,Wed Jun 03 20:10:07 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,1,"It's  Done Folks. Now on to trial, conviction,  sentencing,  death PENALTY. 

Noverber3rd2020 when WE ALL #VOTE  ag… https://t.co/MjxDTEWSE3","It's  Done Folks. Now on to trial, conviction,  sentencing,  death PENALTY. 

Noverber3rd2020 when WE ALL #VOTE  against @realdonaldtrump and his #racist #ReichWing administration. Send a clear message to… https://t.co/M2iBrsLYZI",NA,NA,0,0,,,,2975722854,MrNegroMilitant,Mon Jan 12 04:56:01 +0000 2015,265089,112503,158334,253140,1.27E+18,Wed Jun 03 19:33:09 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,1,@realDonaldTrump Trying the same lie two days in a row. Desperate a bit are you? How many generals need to slap you… https://t.co/3gFtZiSzsf,@realDonaldTrump Trying the same lie two days in a row. Desperate a bit are you? How many generals need to slap you up side the head before you STFU?,NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,67768568,PapaDaveCJJC,Sat Aug 22 00:44:15 +0000 2009,1330,5375,5566,3396,1.27E+18,Thu Jun 04 23:34:16 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,@SpeakerPelosi the man in front of his store got beat in the head with a skateboard and kicked in head and body by… https://t.co/Un5FySSwN9,@SpeakerPelosi the man in front of his store got beat in the head with a skateboard and kicked in head and body by a dozen people till blood was pouring on the ground underneath his face and he’s probably dead but the groups that u bring in anTeva is leading young influenceable kids to do this,NA,NA,0,0,1.27E+18,15764644,SpeakerPelosi,64589689,stormymoon1,Tue Aug 11 01:54:57 +0000 2009,4,4,162,1124,1.27E+18,Wed Jun 03 23:52:38 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@EsperDoD @SpaceX @NASA @SpaceForceDoD Look at the ones trump has met the most. All leaders in spreading their viru… https://t.co/qoI6LZtLOD,"@EsperDoD @SpaceX @NASA @SpaceForceDoD Look at the ones trump has met the most. All leaders in spreading their virus. trump spreads it and killed 75,000 Americans, over what the virus might have gotten away with. Close team for scamming liars, who are dumb enough to have to read fake speeches. Pathetic liar... https://t.co/2buxyCtNHG",NA,NA,0,0,1.27E+18,1.14E+18,EsperDoD,2875843792,murdock2169,Thu Nov 13 23:56:01 +0000 2014,2801,431,409,43249,1.27E+18,Wed Jun 03 14:12:20 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,#TrumpResignNow You have emboldened the right wing anarchists to burn and destroy America. You are not making Ameri… https://t.co/LAiKLbWtqH,#TrumpResignNow You have emboldened the right wing anarchists to burn and destroy America. You are not making America great again; you are destroying it and getting people killed. #TrumpResignNow,"Trump's tweets warrant his resignation. If you don't agree, then you're part of the problem. #TrumpResignNow",NA,0,1,,,,1.02E+18,CarolynGarman5,Sat Jul 07 19:44:03 +0000 2018,13231,3079,4977,9906,1.27E+18,Sat May 30 23:31:50 +0000 2020,0,0,0,0,14247236,funder,Fri Mar 28 21:38:52 +0000 2008,125086,676783,83028,239768,1.27E+18,Sat May 30 21:45:07 +0000 2020,,,,6208,2327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"Trump blames violent protests on ‘Antifa &amp; radical left,’ says they have little to do with George Floyd’s death -… https://t.co/mcFRrZHkw0","Trump blames violent protests on ‘Antifa &amp; radical left,’ says they have little to do with George Floyd’s death - https://t.co/F4avreE5bE https://t.co/jkNIm95Yws",NA,NA,0,0,,,,91032665,sysdumb,Thu Nov 19 04:07:54 +0000 2009,1,54,165,58569,1.27E+18,Sat May 30 19:08:43 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@SexCounseling @realDonaldTrump In terms of his accomplishments on behalf of African Americans, the President who p… https://t.co/9pZsFZpZin","@SexCounseling @realDonaldTrump In terms of his accomplishments on behalf of African Americans, the President who praised neo-Nazis as good people is neck and neck with the President who ended slavery? This tweet goes in the hall of fame.",NA,NA,0,0,1.27E+18,204444440,SexCounseling,9.30E+17,ForLapel,Mon Nov 13 15:48:34 +0000 2017,68,3,2,869,1.27E+18,Wed Jun 03 14:04:11 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@realDonaldTrump Will you call for the immediate arrest of all the officers/murders involved in the Floyd death,NA,NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,330673827,IndElPaso,Thu Jul 07 00:04:02 +0000 2011,11157,622,783,4978,1.27E+18,Sun May 31 21:36:22 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,Baloney!!You are way out “right” field.  He has not demonstrated any ability to quell this confrontation. In fact h… https://t.co/cQYYm5Bmfq,Baloney!!You are way out “right” field.  He has not demonstrated any ability to quell this confrontation. In fact he has added fuel to the fire.  @WhiteHouse @realDonaldTrump Where was the administration when there were right wing demonstrators with weapons at the state capitals?,@marcyrw @ananavarro We would all be dead if she had won. Count your blessings. Trump is the only one that will get… https://t.co/KJ7F1pHwNX,@marcyrw @ananavarro We would all be dead if she had won. Count your blessings. Trump is the only one that will get us out of the mess the Democrats made. https://t.co/I8pCGOFvL3,0,1,,,,106826135,therightbanx,Wed Jan 20 20:31:34 +0000 2010,1363,17,395,1152,1.27E+18,Sun May 31 22:18:43 +0000 2020,0,0,0,0,78203713,vancouverdtjb,Tue Sep 29 03:24:40 +0000 2009,62948,794,113,10669,1.27E+18,Sun May 31 05:07:32 +0000 2020,1.27E+18,16564503,marcyrw,37,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,@LDknepper @Yahtahei @gatewaypundit It was all a Democratic plot to try and destroy Trump.,NA,NA,NA,0,0,1.27E+18,632378545,LDknepper,1.16E+18,PattyRutherfor9,Tue Jul 30 19:12:25 +0000 2019,6758,72,78,1769,1.27E+18,Tue Jun 02 20:56:39 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"As @KeishaBottoms and @NYGovCuomo 

Stated earlier this morning: @realDonaldTrump makes things WORSE.

This tweet i… https://t.co/Ra820jGoMS","As @KeishaBottoms and @NYGovCuomo 

Stated earlier this morning: @realDonaldTrump makes things WORSE.

This tweet is the perfect exhibit of him exploiting tragedies to attack people from @Jacob_Frey to Minnesota and protesters grieving over Floyd’s death. https://t.co/ExpP8hzIXE",NA,NA,0,0,,,,1.00E+18,Anime_Now90,Tue Jun 05 20:24:49 +0000 2018,236389,1211,2998,200289,1.27E+18,Sun May 31 17:51:31 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,"@realDonaldTrump 
You managed to burn many cities, kill 105K Americans,  while 2M Americans infected with Covid-19.… https://t.co/qP9zZaC7jZ","@realDonaldTrump 
You managed to burn many cities, kill 105K Americans,  while 2M Americans infected with Covid-19.
Now you are cowering like the bully you are in a bunker.
Do you have @seanhannity @TuckerCarlson in the bunker? Hey @Jim_Jordan @GOPLeader will you be in there too",@JoyAnnReid Yep https://t.co/7Ixdxpt1SQ,NA,0,1,,25073877,realDonaldTrump,342885833,mimirose17,Tue Jul 26 18:47:08 +0000 2011,4469,81,259,12060,1.27E+18,Mon Jun 01 04:00:23 +0000 2020,0,0,0,0,16721452,riotwomennn,Mon Oct 13 14:35:03 +0000 2008,211346,86861,6222,212434,1.27E+18,Mon Jun 01 03:42:13 +0000 2020,1.27E+18,49698134,JoyAnnReid,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@silveraa @realDonaldTrump Not to Joe Biden😂 no shot,NA,NA,NA,0,0,1.27E+18,20018360,silveraa,1.27E+18,Trump2087634871,Tue Jun 02 01:58:41 +0000 2020,0,0,8,9,1.27E+18,Tue Jun 02 03:18:45 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@FedUp_HadEnough @BarbaraPerryUVA @HillaryClinton @BillClinton I don't know why Democrats love to rape women, just… https://t.co/fzjLP8icGV","@FedUp_HadEnough @BarbaraPerryUVA @HillaryClinton @BillClinton I don't know why Democrats love to rape women, just like I don't know why you clowns like to loot and burn down businesses. It's a mystery, but we all know it's the truth. https://t.co/YX7zYOExt5",NA,NA,0,0,1.27E+18,2778035637,FedUp_HadEnough,1.05E+18,RDolfy,Thu Oct 11 13:57:12 +0000 2018,6767,80,510,1886,1.27E+18,Thu Jun 04 19:03:06 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
